,Seed,Learning Rate,Batch Size,Val CE,Val Accuracy,Val F1,Test CE,Test Accuracy,Test F1,Fine Tuning Time(m),Test Labeling Time(m),classification_report,classification_report_json
0,5768,1e-05,4,0.7153733026312369,0.9765005385293254,0.9780234010061308,0.8348023764655811,0.972420443587271,0.9749428066619449,33.18155461549759,0.18560566504796347,"              precision    recall  f1-score   support

       LOC_B     0.8040    0.9269    0.8611       301
       LOC_I     0.7905    0.6917    0.7378       120
           O     0.9986    0.9752    0.9867     24118
       ORG_B     0.5975    0.9798    0.7423       544
       ORG_I     0.6236    0.9196    0.7432       373
       PER_B     0.9203    0.9685    0.9438       286
       PER_I     0.9888    0.9617    0.9751       183

    accuracy                         0.9724     25925
   macro avg     0.8176    0.9176    0.8557     25925
weighted avg     0.9806    0.9724    0.9749     25925
","{""LOC_B"": {""precision"": 0.8040345821325648, ""recall"": 0.9269102990033222, ""f1-score"": 0.8611111111111112, ""support"": 301}, ""LOC_I"": {""precision"": 0.7904761904761904, ""recall"": 0.6916666666666667, ""f1-score"": 0.7377777777777778, ""support"": 120}, ""O"": {""precision"": 0.9985988451086957, ""recall"": 0.9751637780910524, ""f1-score"": 0.9867421858611286, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5975336322869955, ""recall"": 0.9797794117647058, ""f1-score"": 0.7423398328690808, ""support"": 544}, ""ORG_I"": {""precision"": 0.6236363636363637, ""recall"": 0.9195710455764075, ""f1-score"": 0.743228602383532, ""support"": 373}, ""PER_B"": {""precision"": 0.920265780730897, ""recall"": 0.9685314685314685, ""f1-score"": 0.9437819420783646, ""support"": 286}, ""PER_I"": {""precision"": 0.9887640449438202, ""recall"": 0.9617486338797814, ""f1-score"": 0.9750692520775623, ""support"": 183}, ""accuracy"": 0.972420443587271, ""macro avg"": {""precision"": 0.8176156341879325, ""recall"": 0.9176244719304865, ""f1-score"": 0.8557215291655081, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9806323236846602, ""recall"": 0.972420443587271, ""f1-score"": 0.9749428066619449, ""support"": 25925}}"
0,78516,1e-05,4,0.5922092223692095,0.973563105845491,0.9752992295942623,0.693538620352198,0.9671745419479267,0.9705826113992563,24.68835531870524,0.18336435556411743,"              precision    recall  f1-score   support

       LOC_B     0.7421    0.9369    0.8282       301
       LOC_I     0.7736    0.6833    0.7257       120
           O     0.9990    0.9696    0.9841     24118
       ORG_B     0.5551    0.9816    0.7092       544
       ORG_I     0.6017    0.9276    0.7300       373
       PER_B     0.8750    0.9545    0.9130       286
       PER_I     0.9503    0.9399    0.9451       183

    accuracy                         0.9672     25925
   macro avg     0.7853    0.9134    0.8336     25925
weighted avg     0.9782    0.9672    0.9706     25925
","{""LOC_B"": {""precision"": 0.7421052631578947, ""recall"": 0.9368770764119602, ""f1-score"": 0.8281938325991189, ""support"": 301}, ""LOC_I"": {""precision"": 0.7735849056603774, ""recall"": 0.6833333333333333, ""f1-score"": 0.7256637168141593, ""support"": 120}, ""O"": {""precision"": 0.9989747533000128, ""recall"": 0.9696077618376316, ""f1-score"": 0.9840722115849937, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5550935550935551, ""recall"": 0.9816176470588235, ""f1-score"": 0.7091633466135459, ""support"": 544}, ""ORG_I"": {""precision"": 0.6017391304347826, ""recall"": 0.9276139410187667, ""f1-score"": 0.7299578059071729, ""support"": 373}, ""PER_B"": {""precision"": 0.875, ""recall"": 0.9545454545454546, ""f1-score"": 0.9130434782608695, ""support"": 286}, ""PER_I"": {""precision"": 0.9502762430939227, ""recall"": 0.9398907103825137, ""f1-score"": 0.9450549450549451, ""support"": 183}, ""accuracy"": 0.9671745419479267, ""macro avg"": {""precision"": 0.7852534072486492, ""recall"": 0.9133551320840692, ""f1-score"": 0.8335927624049722, ""support"": 25925}, ""weighted avg"": {""precision"": 0.978208181874204, ""recall"": 0.9671745419479267, ""f1-score"": 0.9705826113992563, ""support"": 25925}}"
0,944601,1e-05,4,0.881046178135191,0.9730735337315186,0.9746003890361195,1.339785888659522,0.9652459016393443,0.9687543603276664,29.251265478134155,0.1993178645769755,"              precision    recall  f1-score   support

       LOC_B     0.7514    0.9136    0.8246       301
       LOC_I     0.8780    0.6000    0.7129       120
           O     0.9978    0.9702    0.9838     24118
       ORG_B     0.5501    0.9798    0.7046       544
       ORG_I     0.5705    0.9115    0.7018       373
       PER_B     0.8283    0.8601    0.8439       286
       PER_I     0.9636    0.8689    0.9138       183

    accuracy                         0.9652     25925
   macro avg     0.7914    0.8720    0.8122     25925
weighted avg     0.9768    0.9652    0.9688     25925
","{""LOC_B"": {""precision"": 0.7513661202185792, ""recall"": 0.9136212624584718, ""f1-score"": 0.8245877061469266, ""support"": 301}, ""LOC_I"": {""precision"": 0.8780487804878049, ""recall"": 0.6, ""f1-score"": 0.712871287128713, ""support"": 120}, ""O"": {""precision"": 0.9978251599147121, ""recall"": 0.9701882411476905, ""f1-score"": 0.9838126471577531, ""support"": 24118}, ""ORG_B"": {""precision"": 0.5500515995872033, ""recall"": 0.9797794117647058, ""f1-score"": 0.7045604758757436, ""support"": 544}, ""ORG_I"": {""precision"": 0.5704697986577181, ""recall"": 0.9115281501340483, ""f1-score"": 0.7017543859649122, ""support"": 373}, ""PER_B"": {""precision"": 0.8282828282828283, ""recall"": 0.8601398601398601, ""f1-score"": 0.8439108061749572, ""support"": 286}, ""PER_I"": {""precision"": 0.9636363636363636, ""recall"": 0.8688524590163934, ""f1-score"": 0.9137931034482758, ""support"": 183}, ""accuracy"": 0.9652459016393443, ""macro avg"": {""precision"": 0.7913829501121729, ""recall"": 0.8720156263801669, ""f1-score"": 0.8121843445567544, ""support"": 25925}, ""weighted avg"": {""precision"": 0.9767530148959102, ""recall"": 0.9652459016393443, ""f1-score"": 0.9687543603276664, ""support"": 25925}}"
